,time_period,rainfall,mean_temperature,location,disease_cases
3963,2001-04,59.488,23.84,SaoPaulo,18809.0
3964,2001-05,85.486,22.13,SaoPaulo,18073.0
3965,2001-06,29.83,20.38,SaoPaulo,5939.0
3966,2001-07,24.325,20.15,SaoPaulo,1105.0
3967,2001-08,38.226,19.92,SaoPaulo,391.0
3968,2001-09,81.333,20.78,SaoPaulo,220.0
3969,2001-10,118.181,21.5,SaoPaulo,185.0
3970,2001-11,327.19,23.28,SaoPaulo,187.0
3971,2001-12,209.377,23.72,SaoPaulo,236.0
3972,2002-01,195.294,24.14,SaoPaulo,2313.0
3973,2002-02,246.474,23.99,SaoPaulo,8776.0
3974,2002-03,59.52,24.45,SaoPaulo,13352.0
3975,2002-04,63.08,23.52,SaoPaulo,10964.0
3976,2002-05,47.768,22.27,SaoPaulo,6870.0
3977,2002-06,26.616,21.07,SaoPaulo,2107.0
3978,2002-07,43.898,20.24,SaoPaulo,371.0
3979,2002-08,26.224,21.27,SaoPaulo,173.0
3980,2002-09,112.907,20.98,SaoPaulo,81.0
3981,2002-10,60.332,23.24,SaoPaulo,91.0
3982,2002-11,111.396,23.55,SaoPaulo,247.0
3983,2002-12,220.622,24.84,SaoPaulo,417.0
3984,2003-01,244.922,25.11,SaoPaulo,2494.0
3985,2003-02,34.083,25.39,SaoPaulo,3261.0
3986,2003-03,72.908,25.23,SaoPaulo,5878.0
3987,2003-04,83.878,23.57,SaoPaulo,3140.0
3988,2003-05,33.341,21.77,SaoPaulo,1700.0
3989,2003-06,5.414,21.44,SaoPaulo,455.0
3990,2003-07,26.514,20.15,SaoPaulo,154.0
3991,2003-08,32.948,20.14,SaoPaulo,48.0
3992,2003-09,44.368,21.29,SaoPaulo,39.0
3993,2003-10,68.964,22.22,SaoPaulo,31.0
3994,2003-11,100.012,23.52,SaoPaulo,43.0
3995,2003-12,246.1,24.46,SaoPaulo,269.0
3996,2004-01,264.46,23.38,SaoPaulo,167.0
3997,2004-02,196.763,23.81,SaoPaulo,354.0
3998,2004-03,227.205,23.12,SaoPaulo,555.0
3999,2004-04,166.511,22.53,SaoPaulo,904.0
4000,2004-05,34.34,21.55,SaoPaulo,877.0
4001,2004-06,47.292,19.81,SaoPaulo,202.0
4002,2004-07,52.987,18.9,SaoPaulo,65.0
4003,2004-08,23.878,19.63,SaoPaulo,25.0
4004,2004-09,19.714,21.51,SaoPaulo,24.0
4005,2004-10,107.984,22.34,SaoPaulo,17.0
4006,2004-11,137.54,23.1,SaoPaulo,54.0
4007,2004-12,283.325,23.79,SaoPaulo,63.0
4008,2005-01,245.492,24.57,SaoPaulo,205.0
4009,2005-02,213.892,24.03,SaoPaulo,406.0
4010,2005-03,205.957,24.2,SaoPaulo,953.0
4011,2005-04,53.981,23.58,SaoPaulo,1468.0
4012,2005-05,62.7,21.81,SaoPaulo,1350.0
4013,2005-06,64.241,20.39,SaoPaulo,968.0
4014,2005-07,41.213,19.42,SaoPaulo,443.0
4015,2005-08,35.593,20.64,SaoPaulo,177.0
4016,2005-09,67.821,21.35,SaoPaulo,95.0
4017,2005-10,48.348,23.83,SaoPaulo,95.0
4018,2005-11,272.854,22.23,SaoPaulo,216.0
4019,2005-12,242.937,23.09,SaoPaulo,217.0
4020,2006-01,35.141,24.49,SaoPaulo,1588.0
4021,2006-02,68.816,26.45,SaoPaulo,4112.0
4022,2006-03,311.316,24.33,SaoPaulo,16079.0
4023,2006-04,142.89,22.68,SaoPaulo,24918.0
4024,2006-05,22.212,20.47,SaoPaulo,10172.0
4025,2006-06,26.434,19.33,SaoPaulo,1760.0
4026,2006-07,18.116,19.24,SaoPaulo,549.0
4027,2006-08,41.41,20.65,SaoPaulo,316.0
4028,2006-09,79.569,20.62,SaoPaulo,207.0
4029,2006-10,138.474,21.91,SaoPaulo,287.0
4030,2006-11,239.074,22.52,SaoPaulo,471.0
4031,2006-12,294.617,23.46,SaoPaulo,1062.0
4032,2007-01,176.295,24.74,SaoPaulo,5296.0
4033,2007-02,181.651,23.83,SaoPaulo,15241.0
4034,2007-03,35.721,24.75,SaoPaulo,33629.0
4035,2007-04,112.989,23.52,SaoPaulo,33655.0
4036,2007-05,33.752,21.03,SaoPaulo,15347.0
4037,2007-06,11.219,20.12,SaoPaulo,2519.0
4038,2007-07,22.001,20.45,SaoPaulo,914.0
4039,2007-08,28.425,19.96,SaoPaulo,322.0
4040,2007-09,34.734,20.71,SaoPaulo,383.0
4041,2007-10,36.659,22.98,SaoPaulo,476.0
4042,2007-11,160.937,23.99,SaoPaulo,859.0
4043,2007-12,162.539,24.22,SaoPaulo,1185.0
4044,2008-01,170.271,23.81,SaoPaulo,978.0
4045,2008-02,181.38,24.47,SaoPaulo,1186.0
4046,2008-03,167.353,24.14,SaoPaulo,3123.0
4047,2008-04,96.148,24.0,SaoPaulo,4116.0
4048,2008-05,36.745,21.12,SaoPaulo,1304.0
4049,2008-06,27.99,20.18,SaoPaulo,447.0
4050,2008-07,20.205,19.11,SaoPaulo,213.0
4051,2008-08,20.513,21.06,SaoPaulo,150.0
4052,2008-09,49.022,21.24,SaoPaulo,130.0
4053,2008-10,62.203,23.31,SaoPaulo,139.0
4054,2008-11,356.534,22.83,SaoPaulo,179.0
4055,2008-12,197.099,23.32,SaoPaulo,349.0
4056,2009-01,260.818,24.36,SaoPaulo,709.0
4057,2009-02,47.294,24.92,SaoPaulo,947.0
4058,2009-03,166.768,25.11,SaoPaulo,2409.0
4059,2009-04,154.679,22.9,SaoPaulo,2485.0
4060,2009-05,31.88,21.17,SaoPaulo,1807.0
4061,2009-06,56.989,19.85,SaoPaulo,527.0
4062,2009-07,31.125,20.34,SaoPaulo,255.0
4063,2009-08,60.063,20.61,SaoPaulo,139.0
4064,2009-09,43.283,22.84,SaoPaulo,119.0
4065,2009-10,326.236,23.17,SaoPaulo,287.0
4066,2009-11,96.26,24.51,SaoPaulo,615.0
4067,2009-12,184.165,24.98,SaoPaulo,1734.0
4068,2010-01,25.181,26.19,SaoPaulo,10756.0
4069,2010-02,55.423,26.46,SaoPaulo,34031.0
4070,2010-03,173.808,25.14,SaoPaulo,63086.0
4071,2010-04,129.662,22.91,SaoPaulo,50316.0
4072,2010-05,57.231,21.65,SaoPaulo,26448.0
4073,2010-06,19.907,19.45,SaoPaulo,4625.0
4074,2010-07,46.063,20.03,SaoPaulo,1337.0
4075,2010-08,15.071,19.51,SaoPaulo,657.0
4076,2010-09,37.346,21.46,SaoPaulo,474.0
4077,2010-10,71.908,22.57,SaoPaulo,397.0
4078,2010-11,229.273,23.02,SaoPaulo,604.0
4079,2010-12,227.065,24.6,SaoPaulo,1591.0
4080,2011-01,74.367,24.73,SaoPaulo,3866.0
4081,2011-02,65.331,25.32,SaoPaulo,11970.0
4082,2011-03,279.102,23.72,SaoPaulo,22978.0
4083,2011-04,153.659,22.92,SaoPaulo,38512.0
4084,2011-05,31.917,20.4,SaoPaulo,23531.0
4085,2011-06,18.66,19.7,SaoPaulo,3446.0
4086,2011-07,27.233,19.34,SaoPaulo,849.0
4087,2011-08,16.767,20.83,SaoPaulo,571.0
4088,2011-09,20.373,20.32,SaoPaulo,692.0
4089,2011-10,145.019,21.82,SaoPaulo,858.0
4090,2011-11,167.522,21.29,SaoPaulo,308.0
4091,2011-12,260.242,23.01,SaoPaulo,330.0
4092,2012-01,132.543,23.7,SaoPaulo,1723.0
4093,2012-02,30.296,24.31,SaoPaulo,3035.0
4094,2012-03,93.661,24.22,SaoPaulo,5924.0
4095,2012-04,48.238,23.59,SaoPaulo,7392.0
4096,2012-05,83.963,20.78,SaoPaulo,4599.0
4097,2012-06,31.344,21.24,SaoPaulo,1926.0
4098,2012-07,24.944,20.21,SaoPaulo,701.0
4099,2012-08,70.49,19.6,SaoPaulo,421.0
4100,2012-09,40.448,21.43,SaoPaulo,304.0
4101,2012-10,31.158,23.01,SaoPaulo,605.0
4102,2012-11,265.301,22.82,SaoPaulo,1009.0
4103,2012-12,49.597,25.52,SaoPaulo,1579.0
4104,2013-01,181.108,24.73,SaoPaulo,10933.0
4105,2013-02,49.626,24.96,SaoPaulo,27070.0
4106,2013-03,158.65,24.87,SaoPaulo,67475.0
4107,2013-04,94.036,22.27,SaoPaulo,72966.0
4108,2013-05,52.484,21.4,SaoPaulo,28853.0
4109,2013-06,39.799,21.06,SaoPaulo,7601.0
4110,2013-07,33.829,20.25,SaoPaulo,2097.0
4111,2013-08,34.871,20.31,SaoPaulo,815.0
4112,2013-09,40.735,21.52,SaoPaulo,487.0
4113,2013-10,90.106,21.94,SaoPaulo,486.0
4114,2013-11,159.106,22.79,SaoPaulo,671.0
4115,2013-12,495.757,23.95,SaoPaulo,804.0
4116,2014-01,71.964,24.46,SaoPaulo,3148.0
4117,2014-02,57.668,24.56,SaoPaulo,9941.0
4158,2001-01,165.643,24.16,Sergipe,145.0
4159,2001-02,156.306,24.65,Sergipe,145.0
4160,2001-03,214.859,23.79,Sergipe,408.0
4161,2001-04,45.105,24.34,Sergipe,526.0
4162,2001-05,25.765,23.42,Sergipe,833.0
4163,2001-06,1.802,22.31,Sergipe,555.0
4164,2001-07,0.742,23.17,Sergipe,328.0
4165,2001-08,6.704,23.9,Sergipe,219.0
4166,2001-09,41.784,25.96,Sergipe,105.0
4167,2001-10,137.686,24.56,Sergipe,127.0
4168,2001-11,253.026,24.06,Sergipe,155.0
4169,2001-12,268.829,23.79,Sergipe,153.0
4170,2002-01,292.49,23.73,Sergipe,351.0
4171,2002-02,255.847,23.8,Sergipe,896.0
4172,2002-03,158.399,24.51,Sergipe,1580.0
4173,2002-04,17.997,25.01,Sergipe,1157.0
4174,2002-05,14.45,24.3,Sergipe,649.0
4175,2002-06,0.085,23.06,Sergipe,607.0
4176,2002-07,2.051,23.69,Sergipe,462.0
4177,2002-08,2.997,25.46,Sergipe,300.0
4178,2002-09,38.796,25.68,Sergipe,214.0
4179,2002-10,48.774,28.04,Sergipe,172.0
4180,2002-11,171.534,25.19,Sergipe,219.0
4181,2002-12,269.888,24.86,Sergipe,159.0
4182,2003-01,317.639,23.89,Sergipe,449.0
4183,2003-02,144.091,24.62,Sergipe,734.0
4184,2003-03,233.529,23.91,Sergipe,869.0
4185,2003-04,102.516,23.78,Sergipe,878.0
4186,2003-05,21.566,22.7,Sergipe,757.0
4187,2003-06,0.35,22.53,Sergipe,552.0
4188,2003-07,0.14,22.06,Sergipe,283.0
4189,2003-08,8.812,24.2,Sergipe,178.0
4190,2003-09,15.2,26.54,Sergipe,106.0
4191,2003-10,73.062,25.92,Sergipe,90.0
4192,2003-11,173.443,24.71,Sergipe,82.0
4193,2003-12,187.182,25.21,Sergipe,97.0
4194,2004-01,418.96,23.38,Sergipe,70.0
4195,2004-02,342.192,23.02,Sergipe,66.0
4196,2004-03,184.002,23.62,Sergipe,92.0
4197,2004-04,110.827,23.62,Sergipe,60.0
4198,2004-05,9.578,23.38,Sergipe,56.0
4199,2004-06,1.842,21.9,Sergipe,61.0
4200,2004-07,6.827,21.84,Sergipe,52.0
4201,2004-08,0.338,24.06,Sergipe,42.0
4202,2004-09,0.774,27.3,Sergipe,39.0
4203,2004-10,96.68,26.27,Sergipe,9.0
4204,2004-11,130.302,25.25,Sergipe,13.0
4205,2004-12,203.493,24.38,Sergipe,29.0
4206,2005-01,334.226,23.99,Sergipe,11.0
4207,2005-02,144.584,24.75,Sergipe,32.0
4208,2005-03,257.893,23.82,Sergipe,68.0
4209,2005-04,53.858,24.58,Sergipe,73.0
4210,2005-05,17.571,23.15,Sergipe,87.0
4211,2005-06,1.656,22.69,Sergipe,132.0
4212,2005-07,0.789,22.2,Sergipe,133.0
4213,2005-08,1.041,24.6,Sergipe,87.0
4214,2005-09,43.651,26.62,Sergipe,35.0
4215,2005-10,59.484,27.37,Sergipe,51.0
4216,2005-11,266.457,24.39,Sergipe,89.0
4217,2005-12,342.04,23.13,Sergipe,58.0
4218,2006-01,146.23,24.86,Sergipe,103.0
4219,2006-02,226.542,24.33,Sergipe,95.0
4220,2006-03,270.24,23.67,Sergipe,184.0
4221,2006-04,126.776,23.24,Sergipe,252.0
4222,2006-05,14.007,22.16,Sergipe,306.0
4223,2006-06,0.538,22.05,Sergipe,168.0
4224,2006-07,1.411,22.52,Sergipe,101.0
4225,2006-08,3.501,25.04,Sergipe,63.0
4226,2006-09,62.316,25.53,Sergipe,50.0
4227,2006-10,217.58,24.01,Sergipe,90.0
4228,2006-11,236.042,23.9,Sergipe,112.0
4229,2006-12,297.429,24.13,Sergipe,103.0
4230,2007-01,276.093,24.45,Sergipe,74.0
4231,2007-02,285.488,23.4,Sergipe,62.0
4232,2007-03,68.079,24.8,Sergipe,97.0
4233,2007-04,53.356,24.87,Sergipe,264.0
4234,2007-05,5.03,23.66,Sergipe,157.0
4235,2007-06,0.504,22.84,Sergipe,147.0
4236,2007-07,6.165,23.17,Sergipe,223.0
4237,2007-08,0.1,24.0,Sergipe,110.0
4238,2007-09,1.129,27.39,Sergipe,75.0
4239,2007-10,51.541,27.73,Sergipe,47.0
4240,2007-11,177.105,25.52,Sergipe,55.0
4241,2007-12,243.641,24.17,Sergipe,91.0
4242,2008-01,302.42,23.85,Sergipe,412.0
4243,2008-02,244.742,23.69,Sergipe,617.0
4244,2008-03,222.627,23.34,Sergipe,3751.0
4245,2008-04,132.48,23.59,Sergipe,13149.0
4246,2008-05,9.672,22.71,Sergipe,7323.0
4247,2008-06,0.501,22.43,Sergipe,1647.0
4248,2008-07,0.059,22.03,Sergipe,186.0
4249,2008-08,1.41,24.71,Sergipe,65.0
4250,2008-09,18.886,26.63,Sergipe,58.0
4251,2008-10,60.321,27.36,Sergipe,81.0
4252,2008-11,198.116,24.95,Sergipe,72.0
4253,2008-12,299.342,23.57,Sergipe,106.0
4254,2009-01,259.068,24.18,Sergipe,150.0
4255,2009-02,218.343,24.38,Sergipe,213.0
4256,2009-03,199.975,24.53,Sergipe,483.0
4257,2009-04,153.205,23.09,Sergipe,345.0
4258,2009-05,22.367,22.87,Sergipe,229.0
4259,2009-06,8.837,22.08,Sergipe,97.0
4260,2009-07,1.53,23.35,Sergipe,42.0
4261,2009-08,18.653,24.37,Sergipe,39.0
4262,2009-09,67.32,25.97,Sergipe,15.0
4263,2009-10,193.649,25.15,Sergipe,17.0
4264,2009-11,171.346,24.93,Sergipe,27.0
4265,2009-12,335.613,23.85,Sergipe,21.0
4266,2010-01,225.785,24.53,Sergipe,49.0
4267,2010-02,169.839,25.3,Sergipe,51.0
4268,2010-03,180.662,24.6,Sergipe,40.0
4269,2010-04,70.686,24.14,Sergipe,80.0
4270,2010-05,5.35,24.11,Sergipe,105.0
4271,2010-06,1.691,22.92,Sergipe,76.0
4272,2010-07,0.313,23.46,Sergipe,93.0
4273,2010-08,0.027,24.21,Sergipe,146.0
4274,2010-09,8.152,27.78,Sergipe,80.0
4275,2010-10,153.371,26.2,Sergipe,103.0
4276,2010-11,250.074,23.9,Sergipe,95.0
4277,2010-12,263.541,24.22,Sergipe,95.0
4278,2011-01,293.977,23.79,Sergipe,152.0
4279,2011-02,205.624,24.29,Sergipe,223.0
4280,2011-03,322.893,23.22,Sergipe,310.0
4281,2011-04,64.522,23.89,Sergipe,452.0
4282,2011-05,3.801,23.43,Sergipe,459.0
4283,2011-06,7.611,22.56,Sergipe,334.0
4284,2011-07,0.092,23.01,Sergipe,319.0
4285,2011-08,1.313,25.29,Sergipe,196.0
4286,2011-09,3.522,27.03,Sergipe,135.0
4287,2011-10,196.324,24.19,Sergipe,138.0
4288,2011-11,191.005,23.54,Sergipe,82.0
4289,2011-12,279.176,23.6,Sergipe,45.0
4290,2012-01,301.954,23.23,Sergipe,476.0
4291,2012-02,150.782,23.97,Sergipe,615.0
4292,2012-03,125.039,24.48,Sergipe,825.0
4293,2012-04,55.546,24.9,Sergipe,1056.0
4294,2012-05,30.818,23.01,Sergipe,902.0
4295,2012-06,15.167,23.46,Sergipe,482.0
4296,2012-07,1.79,22.95,Sergipe,360.0
4297,2012-08,0.129,23.85,Sergipe,182.0
4298,2012-09,19.355,27.11,Sergipe,109.0
4299,2012-10,43.844,27.71,Sergipe,97.0
4300,2012-11,291.381,23.99,Sergipe,64.0
4301,2012-12,143.099,25.46,Sergipe,213.0
4302,2013-01,396.052,23.68,Sergipe,437.0
4303,2013-02,138.662,24.79,Sergipe,523.0
4304,2013-03,219.871,24.59,Sergipe,382.0
4305,2013-04,102.71,23.34,Sergipe,481.0
4306,2013-05,16.686,23.63,Sergipe,314.0
4307,2013-06,19.013,23.2,Sergipe,165.0
4308,2013-07,0.802,22.94,Sergipe,98.0
4309,2013-08,0.235,24.12,Sergipe,61.0
4310,2013-09,17.223,26.41,Sergipe,44.0
4311,2013-10,105.775,25.71,Sergipe,71.0
4312,2013-11,224.11,24.46,Sergipe,74.0
4313,2013-12,308.996,23.91,Sergipe,78.0
4314,2014-01,126.984,24.76,Sergipe,80.0
4315,2014-02,173.377,24.41,Sergipe,70.0
4356,2001-01,223.239,24.68,Tocantins,366.0
4357,2001-02,251.945,24.32,Tocantins,366.0
4358,2001-03,287.635,24.52,Tocantins,619.0
4359,2001-04,274.396,24.59,Tocantins,541.0
4360,2001-05,74.363,25.77,Tocantins,529.0
4361,2001-06,83.617,25.44,Tocantins,242.0
4362,2001-07,23.291,26.39,Tocantins,103.0
4363,2001-08,4.406,27.21,Tocantins,91.0
4364,2001-09,25.151,27.65,Tocantins,64.0
4365,2001-10,46.219,27.82,Tocantins,111.0
4366,2001-11,90.601,27.29,Tocantins,597.0
4367,2001-12,137.455,26.64,Tocantins,603.0
4368,2002-01,318.437,24.72,Tocantins,741.0
4369,2002-02,166.298,25.56,Tocantins,517.0
4370,2002-03,274.238,25.07,Tocantins,281.0
4371,2002-04,283.003,25.0,Tocantins,212.0
4372,2002-05,153.517,25.48,Tocantins,110.0
4373,2002-06,59.074,25.66,Tocantins,47.0
4374,2002-07,18.66,26.62,Tocantins,42.0
4375,2002-08,5.943,27.51,Tocantins,15.0
4376,2002-09,17.421,27.78,Tocantins,19.0
4377,2002-10,17.729,28.3,Tocantins,72.0
4378,2002-11,62.592,27.47,Tocantins,156.0
4379,2002-12,153.782,26.44,Tocantins,262.0
4380,2003-01,179.571,26.01,Tocantins,291.0
4381,2003-02,299.969,24.94,Tocantins,266.0
4382,2003-03,333.433,24.72,Tocantins,354.0
4383,2003-04,218.074,25.29,Tocantins,529.0
4384,2003-05,101.479,25.9,Tocantins,369.0
4385,2003-06,54.606,26.03,Tocantins,120.0
4386,2003-07,13.199,26.56,Tocantins,47.0
4387,2003-08,24.206,27.22,Tocantins,24.0
4388,2003-09,11.031,28.33,Tocantins,31.0
4389,2003-10,22.204,28.64,Tocantins,88.0
4390,2003-11,84.187,27.27,Tocantins,184.0
4391,2003-12,117.555,26.66,Tocantins,167.0
4392,2004-01,388.433,25.17,Tocantins,228.0
4393,2004-02,371.942,24.58,Tocantins,234.0
4394,2004-03,269.625,25.25,Tocantins,178.0
4395,2004-04,155.528,25.63,Tocantins,172.0
4396,2004-05,65.119,26.36,Tocantins,131.0
4397,2004-06,28.218,26.24,Tocantins,75.0
4398,2004-07,31.668,26.21,Tocantins,31.0
4399,2004-08,11.521,27.38,Tocantins,27.0
4400,2004-09,7.833,28.32,Tocantins,24.0
4401,2004-10,45.177,28.14,Tocantins,68.0
4402,2004-11,73.05,27.78,Tocantins,165.0
4403,2004-12,109.434,27.08,Tocantins,176.0
4404,2005-01,174.125,26.35,Tocantins,412.0
4405,2005-02,280.054,25.66,Tocantins,560.0
4406,2005-03,316.891,25.29,Tocantins,523.0
4407,2005-04,162.459,25.97,Tocantins,468.0
4408,2005-05,116.629,25.74,Tocantins,680.0
4409,2005-06,30.664,26.72,Tocantins,339.0
4410,2005-07,13.99,26.86,Tocantins,115.0
4411,2005-08,5.638,27.92,Tocantins,58.0
4412,2005-09,8.371,28.81,Tocantins,23.0
4413,2005-10,9.627,29.12,Tocantins,17.0
4414,2005-11,74.997,28.25,Tocantins,79.0
4415,2005-12,235.491,26.13,Tocantins,144.0
4416,2006-01,178.934,25.75,Tocantins,504.0
4417,2006-02,242.829,25.25,Tocantins,679.0
4418,2006-03,328.923,24.78,Tocantins,1095.0
4419,2006-04,333.112,24.49,Tocantins,1014.0
4420,2006-05,154.819,25.21,Tocantins,1021.0
4421,2006-06,23.974,26.14,Tocantins,271.0
4422,2006-07,11.591,26.85,Tocantins,95.0
4423,2006-08,6.753,27.51,Tocantins,51.0
4424,2006-09,14.561,28.27,Tocantins,148.0
4425,2006-10,50.743,28.4,Tocantins,135.0
4426,2006-11,91.458,27.24,Tocantins,424.0
4427,2006-12,106.404,26.84,Tocantins,652.0
4428,2007-01,114.501,26.82,Tocantins,1779.0
4429,2007-02,358.151,24.74,Tocantins,2508.0
4430,2007-03,229.987,25.19,Tocantins,2742.0
4431,2007-04,230.311,25.29,Tocantins,1636.0
4432,2007-05,84.926,26.15,Tocantins,1117.0
4433,2007-06,26.023,26.3,Tocantins,469.0
4434,2007-07,17.323,26.99,Tocantins,233.0
4435,2007-08,5.075,27.73,Tocantins,177.0
4436,2007-09,4.303,28.85,Tocantins,174.0
4437,2007-10,15.93,29.13,Tocantins,399.0
4438,2007-11,62.299,28.45,Tocantins,667.0
4439,2007-12,141.585,26.41,Tocantins,636.0
4440,2008-01,296.652,24.92,Tocantins,2207.0
4441,2008-02,211.165,25.05,Tocantins,2078.0
4442,2008-03,406.177,24.17,Tocantins,2262.0
4443,2008-04,275.551,24.69,Tocantins,1822.0
4444,2008-05,144.863,25.15,Tocantins,694.0
4445,2008-06,43.364,25.89,Tocantins,258.0
4446,2008-07,10.85,26.55,Tocantins,56.0
4447,2008-08,10.696,27.77,Tocantins,50.0
4448,2008-09,7.841,28.92,Tocantins,48.0
4449,2008-10,14.783,29.32,Tocantins,79.0
4450,2008-11,51.451,28.36,Tocantins,128.0
4451,2008-12,166.699,26.54,Tocantins,311.0
4452,2009-01,218.039,25.62,Tocantins,330.0
4453,2009-02,307.437,24.88,Tocantins,362.0
4454,2009-03,319.092,24.89,Tocantins,493.0
4455,2009-04,417.349,24.36,Tocantins,427.0
4456,2009-05,348.753,24.3,Tocantins,421.0
4457,2009-06,68.798,25.49,Tocantins,309.0
4458,2009-07,23.102,26.4,Tocantins,170.0
4459,2009-08,8.318,27.42,Tocantins,123.0
4460,2009-09,6.807,28.51,Tocantins,130.0
4461,2009-10,45.904,27.95,Tocantins,153.0
4462,2009-11,31.411,28.12,Tocantins,396.0
4463,2009-12,170.536,26.55,Tocantins,650.0
4464,2010-01,207.869,25.86,Tocantins,1361.0
4465,2010-02,165.096,26.6,Tocantins,1589.0
4466,2010-03,188.055,26.46,Tocantins,1915.0
4467,2010-04,245.833,26.09,Tocantins,1761.0
4468,2010-05,112.841,26.84,Tocantins,1152.0
4469,2010-06,33.737,26.58,Tocantins,488.0
4470,2010-07,27.12,27.21,Tocantins,175.0
4471,2010-08,6.53,27.82,Tocantins,125.0
4472,2010-09,2.463,29.3,Tocantins,65.0
4473,2010-10,76.888,28.57,Tocantins,66.0
4474,2010-11,68.403,27.82,Tocantins,380.0
4475,2010-12,173.2,26.33,Tocantins,458.0
4476,2011-01,268.528,25.0,Tocantins,944.0
4477,2011-02,336.342,24.55,Tocantins,1001.0
4478,2011-03,283.996,24.9,Tocantins,1291.0
4479,2011-04,269.996,24.83,Tocantins,1192.0
4480,2011-05,146.137,25.52,Tocantins,1647.0
4481,2011-06,39.446,26.36,Tocantins,1193.0
4482,2011-07,47.585,26.1,Tocantins,612.0
4483,2011-08,13.581,27.5,Tocantins,460.0
4484,2011-09,3.947,28.8,Tocantins,387.0
4485,2011-10,108.066,27.55,Tocantins,325.0
4486,2011-11,116.058,26.48,Tocantins,315.0
4487,2011-12,75.273,27.08,Tocantins,147.0
4488,2012-01,222.451,25.55,Tocantins,1711.0
4489,2012-02,246.373,24.87,Tocantins,2189.0
4490,2012-03,222.798,25.08,Tocantins,2260.0
4491,2012-04,124.156,25.6,Tocantins,2090.0
4492,2012-05,51.233,26.22,Tocantins,1602.0
4493,2012-06,49.202,26.4,Tocantins,636.0
4494,2012-07,19.504,27.03,Tocantins,363.0
4495,2012-08,4.872,27.82,Tocantins,175.0
4496,2012-09,4.206,29.02,Tocantins,126.0
4497,2012-10,10.468,29.47,Tocantins,224.0
4498,2012-11,108.194,27.89,Tocantins,369.0
4499,2012-12,120.766,26.68,Tocantins,629.0
4500,2013-01,218.8,25.88,Tocantins,1394.0
4501,2013-02,173.36,26.0,Tocantins,1810.0
4502,2013-03,285.372,25.75,Tocantins,1651.0
4503,2013-04,203.062,25.48,Tocantins,1511.0
4504,2013-05,130.021,25.82,Tocantins,971.0
4505,2013-06,47.937,26.38,Tocantins,467.0
4506,2013-07,48.915,26.63,Tocantins,207.0
4507,2013-08,15.222,27.89,Tocantins,146.0
4508,2013-09,11.383,28.94,Tocantins,110.0
4509,2013-10,42.944,28.41,Tocantins,116.0
4510,2013-11,132.031,26.78,Tocantins,281.0
4511,2013-12,140.086,26.63,Tocantins,334.0
4512,2014-01,195.187,25.45,Tocantins,651.0
4513,2014-02,253.206,24.96,Tocantins,566.0
