Unnamed: 0,time_period,rainfall,mean_temperature,disease_cases,population,location,month,ID_year
189,2016-10,3.302,28.51,20.0,394599.400755488,Roraima,10,2016
190,2016-11,3.949,28.75,258.0,394599.400755488,Roraima,11,2016
191,2016-12,34.555,27.93,227.0,394599.400755488,Roraima,12,2016
192,2017-01,85.166,27.2,86.0,397797.722465312,Roraima,1,2017
193,2017-02,180.285,26.11,125.0,397797.722465312,Roraima,2,2017
194,2017-03,224.722,25.19,72.0,397797.722465312,Roraima,3,2017
195,2017-04,126.503,25.7,48.0,397797.722465312,Roraima,4,2017
196,2017-05,74.36,26.06,72.0,397797.722465312,Roraima,5,2017
197,2017-06,18.338,26.32,73.0,397797.722465312,Roraima,6,2017
0,2001-01,131.244,22.14,63.5,4786349.85253906,SantaCatarina,1,2001
1,2001-02,104.395,23.09,63.5,4786349.85253906,SantaCatarina,2,2001
2,2001-03,204.394,21.7,1025.0,4786349.85253906,SantaCatarina,3,2001
3,2001-04,28.811,22.05,1301.0,4786349.85253906,SantaCatarina,4,2001
4,2001-05,17.228,21.7,474.0,4786349.85253906,SantaCatarina,5,2001
5,2001-06,0.485,20.42,142.0,4786349.85253906,SantaCatarina,6,2001
6,2001-07,0.833,20.66,42.0,4786349.85253906,SantaCatarina,7,2001
7,2001-08,6.994,20.74,7.0,4786349.85253906,SantaCatarina,8,2001
8,2001-09,39.275,23.07,11.0,4786349.85253906,SantaCatarina,9,2001
9,2001-10,149.216,22.23,23.0,4786349.85253906,SantaCatarina,10,2001
10,2001-11,285.97,21.9,16.0,4786349.85253906,SantaCatarina,11,2001
11,2001-12,203.577,22.0,15.0,4786349.85253906,SantaCatarina,12,2001
12,2002-01,280.332,21.85,179.0,4840209.54101563,SantaCatarina,1,2002
13,2002-02,245.794,21.88,828.0,4840209.54101563,SantaCatarina,2,2002
14,2002-03,173.425,22.39,2782.0,4840209.54101563,SantaCatarina,3,2002
15,2002-04,21.087,22.26,3166.0,4840209.54101563,SantaCatarina,4,2002
16,2002-05,10.113,21.72,2195.0,4840209.54101563,SantaCatarina,5,2002
17,2002-06,0.183,20.16,859.0,4840209.54101563,SantaCatarina,6,2002
18,2002-07,2.02,21.24,154.0,4840209.54101563,SantaCatarina,7,2002
19,2002-08,0.585,22.32,37.0,4840209.54101563,SantaCatarina,8,2002
20,2002-09,43.56,23.07,24.0,4840209.54101563,SantaCatarina,9,2002
21,2002-10,30.19,26.22,11.0,4840209.54101563,SantaCatarina,10,2002
22,2002-11,170.772,23.09,10.0,4840209.54101563,SantaCatarina,11,2002
23,2002-12,282.934,22.95,19.0,4840209.54101563,SantaCatarina,12,2002
24,2003-01,227.549,22.3,81.0,4894032.69775391,SantaCatarina,1,2003
25,2003-02,101.506,22.6,198.0,4894032.69775391,SantaCatarina,2,2003
26,2003-03,226.085,21.86,272.0,4894032.69775391,SantaCatarina,3,2003
27,2003-04,64.721,21.85,255.0,4894032.69775391,SantaCatarina,4,2003
28,2003-05,31.444,20.58,213.0,4894032.69775391,SantaCatarina,5,2003
29,2003-06,0.264,19.83,88.0,4894032.69775391,SantaCatarina,6,2003
30,2003-07,0.08,19.19,50.0,4894032.69775391,SantaCatarina,7,2003
31,2003-08,26.716,21.64,18.0,4894032.69775391,SantaCatarina,8,2003
32,2003-09,21.69,23.35,2.0,4894032.69775391,SantaCatarina,9,2003
33,2003-10,52.368,23.41,4.0,4894032.69775391,SantaCatarina,10,2003
34,2003-11,149.267,22.66,3.0,4894032.69775391,SantaCatarina,11,2003
35,2003-12,145.656,23.63,5.0,4894032.69775391,SantaCatarina,12,2003
36,2004-01,442.167,21.47,28.0,4947819.55712891,SantaCatarina,1,2004
37,2004-02,334.208,21.08,10.0,4947819.55712891,SantaCatarina,2,2004
38,2004-03,212.217,21.42,36.0,4947819.55712891,SantaCatarina,3,2004
39,2004-04,138.243,21.2,36.0,4947819.55712891,SantaCatarina,4,2004
40,2004-05,5.384,21.34,21.0,4947819.55712891,SantaCatarina,5,2004
41,2004-06,0.628,19.52,9.0,4947819.55712891,SantaCatarina,6,2004
42,2004-07,2.096,19.07,5.0,4947819.55712891,SantaCatarina,7,2004
43,2004-08,0.209,21.37,2.0,4947819.55712891,SantaCatarina,8,2004
44,2004-09,0.102,24.44,1.0,4947819.55712891,SantaCatarina,9,2004
45,2004-10,91.001,24.55,5.0,4947819.55712891,SantaCatarina,10,2004
46,2004-11,91.092,23.19,1.0,4947819.55712891,SantaCatarina,11,2004
47,2004-12,194.856,22.39,7.0,4947819.55712891,SantaCatarina,12,2004
48,2005-01,244.08,22.23,9.0,5001570.15087891,SantaCatarina,1,2005
49,2005-02,152.432,22.51,21.0,5001570.15087891,SantaCatarina,2,2005
50,2005-03,257.548,21.93,28.0,5001570.15087891,SantaCatarina,3,2005
51,2005-04,41.229,22.29,49.0,5001570.15087891,SantaCatarina,4,2005
52,2005-05,11.925,20.65,64.0,5001570.15087891,SantaCatarina,5,2005
53,2005-06,1.349,19.96,93.0,5001570.15087891,SantaCatarina,6,2005
54,2005-07,1.027,19.41,63.0,5001570.15087891,SantaCatarina,7,2005
55,2005-08,1.759,21.86,27.0,5001570.15087891,SantaCatarina,8,2005
56,2005-09,30.37,24.41,15.0,5001570.15087891,SantaCatarina,9,2005
57,2005-10,38.29,25.98,16.0,5001570.15087891,SantaCatarina,10,2005
58,2005-11,338.171,21.94,13.0,5001570.15087891,SantaCatarina,11,2005
59,2005-12,345.458,21.11,8.0,5001570.15087891,SantaCatarina,12,2005
60,2006-01,138.822,22.58,23.0,5056388.65172936,SantaCatarina,1,2006
61,2006-02,184.483,22.65,95.0,5056388.65172936,SantaCatarina,2,2006
62,2006-03,302.161,21.65,1242.0,5056388.65172936,SantaCatarina,3,2006
63,2006-04,126.04,21.06,1888.0,5056388.65172936,SantaCatarina,4,2006
64,2006-05,8.798,20.5,795.0,5056388.65172936,SantaCatarina,5,2006
65,2006-06,0.777,19.24,74.0,5056388.65172936,SantaCatarina,6,2006
66,2006-07,2.518,19.61,29.0,5056388.65172936,SantaCatarina,7,2006
67,2006-08,7.469,22.28,17.0,5056388.65172936,SantaCatarina,8,2006
68,2006-09,60.451,22.92,10.0,5056388.65172936,SantaCatarina,9,2006
69,2006-10,283.142,21.37,30.0,5056388.65172936,SantaCatarina,10,2006
70,2006-11,256.449,21.58,20.0,5056388.65172936,SantaCatarina,11,2006
71,2006-12,272.292,22.23,24.0,5056388.65172936,SantaCatarina,12,2006
72,2007-01,200.075,22.61,150.0,5109138.02289086,SantaCatarina,1,2007
73,2007-02,238.797,21.34,307.0,5109138.02289086,SantaCatarina,2,2007
74,2007-03,38.803,22.61,663.0,5109138.02289086,SantaCatarina,3,2007
75,2007-04,44.714,22.37,634.0,5109138.02289086,SantaCatarina,4,2007
76,2007-05,4.027,21.61,318.0,5109138.02289086,SantaCatarina,5,2007
77,2007-06,1.115,20.26,86.0,5109138.02289086,SantaCatarina,6,2007
78,2007-07,1.257,21.01,40.0,5109138.02289086,SantaCatarina,7,2007
79,2007-08,0.025,20.82,28.0,5109138.02289086,SantaCatarina,8,2007
80,2007-09,0.038,24.09,25.0,5109138.02289086,SantaCatarina,9,2007
81,2007-10,25.252,25.5,34.0,5109138.02289086,SantaCatarina,10,2007
82,2007-11,139.384,23.78,27.0,5109138.02289086,SantaCatarina,11,2007
83,2007-12,230.435,22.15,42.0,5109138.02289086,SantaCatarina,12,2007
84,2008-01,213.426,22.17,42.0,5160194.46976138,SantaCatarina,1,2008
85,2008-02,226.742,21.93,97.0,5160194.46976138,SantaCatarina,2,2008
86,2008-03,228.539,21.26,345.0,5160194.46976138,SantaCatarina,3,2008
87,2008-04,114.644,21.67,885.0,5160194.46976138,SantaCatarina,4,2008
88,2008-05,1.506,20.61,416.0,5160194.46976138,SantaCatarina,5,2008
89,2008-06,0.487,19.89,112.0,5160194.46976138,SantaCatarina,6,2008
90,2008-07,0.19,19.21,27.0,5160194.46976138,SantaCatarina,7,2008
91,2008-08,1.239,21.95,20.0,5160194.46976138,SantaCatarina,8,2008
92,2008-09,44.732,24.1,30.0,5160194.46976138,SantaCatarina,9,2008
93,2008-10,16.525,25.59,44.0,5160194.46976138,SantaCatarina,10,2008
94,2008-11,197.332,22.81,29.0,5160194.46976138,SantaCatarina,11,2008
95,2008-12,301.622,21.27,22.0,5160194.46976138,SantaCatarina,12,2008
96,2009-01,212.256,22.39,81.0,5210095.42862378,SantaCatarina,1,2009
97,2009-02,157.574,22.5,128.0,5210095.42862378,SantaCatarina,2,2009
98,2009-03,179.743,22.72,265.0,5210095.42862378,SantaCatarina,3,2009
99,2009-04,161.425,21.01,262.0,5210095.42862378,SantaCatarina,4,2009
100,2009-05,31.306,20.24,131.0,5210095.42862378,SantaCatarina,5,2009
101,2009-06,5.955,19.89,64.0,5210095.42862378,SantaCatarina,6,2009
102,2009-07,0.65,21.01,40.0,5210095.42862378,SantaCatarina,7,2009
103,2009-08,32.46,21.45,21.0,5210095.42862378,SantaCatarina,8,2009
104,2009-09,69.264,23.38,15.0,5210095.42862378,SantaCatarina,9,2009
105,2009-10,230.214,22.71,11.0,5210095.42862378,SantaCatarina,10,2009
106,2009-11,132.69,22.95,94.0,5210095.42862378,SantaCatarina,11,2009
107,2009-12,289.035,21.83,187.0,5210095.42862378,SantaCatarina,12,2009
108,2010-01,165.232,22.63,575.0,5259190.23306191,SantaCatarina,1,2010
109,2010-02,115.172,23.36,1978.0,5259190.23306191,SantaCatarina,2,2010
110,2010-03,164.029,22.61,5532.0,5259190.23306191,SantaCatarina,3,2010
111,2010-04,89.414,21.75,1566.0,5259190.23306191,SantaCatarina,4,2010
112,2010-05,9.223,22.22,536.0,5259190.23306191,SantaCatarina,5,2010
113,2010-06,1.634,20.27,159.0,5259190.23306191,SantaCatarina,6,2010
114,2010-07,0.223,20.47,63.0,5259190.23306191,SantaCatarina,7,2010
115,2010-08,0.027,21.35,35.0,5259190.23306191,SantaCatarina,8,2010
116,2010-09,8.945,24.53,38.0,5259190.23306191,SantaCatarina,9,2010
117,2010-10,171.54,23.92,26.0,5259190.23306191,SantaCatarina,10,2010
118,2010-11,245.442,21.74,26.0,5259190.23306191,SantaCatarina,11,2010
119,2010-12,276.138,22.31,105.0,5259190.23306191,SantaCatarina,12,2010
120,2011-01,183.458,21.85,89.0,5307586.37033234,SantaCatarina,1,2011
121,2011-02,145.293,22.64,113.0,5307586.37033234,SantaCatarina,2,2011
122,2011-03,247.124,21.45,290.0,5307586.37033234,SantaCatarina,3,2011
123,2011-04,47.781,21.56,470.0,5307586.37033234,SantaCatarina,4,2011
124,2011-05,6.005,20.76,376.0,5307586.37033234,SantaCatarina,5,2011
125,2011-06,1.214,20.42,117.0,5307586.37033234,SantaCatarina,6,2011
126,2011-07,0.182,20.4,40.0,5307586.37033234,SantaCatarina,7,2011
127,2011-08,0.027,22.76,38.0,5307586.37033234,SantaCatarina,8,2011
128,2011-09,2.277,24.16,45.0,5307586.37033234,SantaCatarina,9,2011
129,2011-10,232.682,21.42,36.0,5307586.37033234,SantaCatarina,10,2011
130,2011-11,248.709,20.81,13.0,5307586.37033234,SantaCatarina,11,2011
131,2011-12,332.018,21.35,6.0,5307586.37033234,SantaCatarina,12,2011
132,2012-01,222.243,21.38,122.0,5355203.22499264,SantaCatarina,1,2012
133,2012-02,129.432,21.74,180.0,5355203.22499264,SantaCatarina,2,2012
134,2012-03,166.823,22.35,351.0,5355203.22499264,SantaCatarina,3,2012
135,2012-04,45.81,22.66,319.0,5355203.22499264,SantaCatarina,4,2012
136,2012-05,32.903,20.27,339.0,5355203.22499264,SantaCatarina,5,2012
137,2012-06,4.161,21.01,160.0,5355203.22499264,SantaCatarina,6,2012
138,2012-07,0.09,20.52,67.0,5355203.22499264,SantaCatarina,7,2012
139,2012-08,0.631,20.3,38.0,5355203.22499264,SantaCatarina,8,2012
140,2012-09,10.662,24.28,31.0,5355203.22499264,SantaCatarina,9,2012
141,2012-10,43.275,24.87,25.0,5355203.22499264,SantaCatarina,10,2012
142,2012-11,349.861,21.75,21.0,5355203.22499264,SantaCatarina,11,2012
143,2012-12,109.936,23.64,19.0,5355203.22499264,SantaCatarina,12,2012
144,2013-01,358.906,21.74,225.0,5402202.02792766,SantaCatarina,1,2013
145,2013-02,107.764,23.08,949.0,5402202.02792766,SantaCatarina,2,2013
146,2013-03,205.065,22.66,4576.0,5402202.02792766,SantaCatarina,3,2013
147,2013-04,110.572,21.16,4764.0,5402202.02792766,SantaCatarina,4,2013
148,2013-05,15.031,21.21,784.0,5402202.02792766,SantaCatarina,5,2013
149,2013-06,28.651,20.37,300.0,5402202.02792766,SantaCatarina,6,2013
150,2013-07,0.545,20.61,95.0,5402202.02792766,SantaCatarina,7,2013
151,2013-08,0.304,21.73,39.0,5402202.02792766,SantaCatarina,8,2013
152,2013-09,15.275,23.59,49.0,5402202.02792766,SantaCatarina,9,2013
153,2013-10,121.775,22.79,26.0,5402202.02792766,SantaCatarina,10,2013
154,2013-11,212.326,22.45,20.0,5402202.02792766,SantaCatarina,11,2013
155,2013-12,327.849,21.9,32.0,5402202.02792766,SantaCatarina,12,2013
156,2014-01,150.713,22.62,125.0,5448636.5227657,SantaCatarina,1,2014
157,2014-02,127.623,22.3,206.0,5448636.5227657,SantaCatarina,2,2014
158,2014-03,263.178,21.52,287.0,5448636.5227657,SantaCatarina,3,2014
159,2014-04,95.54,21.85,862.0,5448636.5227657,SantaCatarina,4,2014
160,2014-05,5.711,21.08,767.0,5448636.5227657,SantaCatarina,5,2014
161,2014-06,4.847,20.35,477.0,5448636.5227657,SantaCatarina,6,2014
162,2014-07,2.2,20.23,101.0,5448636.5227657,SantaCatarina,7,2014
163,2014-08,0.174,21.8,28.0,5448636.5227657,SantaCatarina,8,2014
164,2014-09,13.239,24.67,27.0,5448636.5227657,SantaCatarina,9,2014
165,2014-10,79.947,24.88,39.0,5448636.5227657,SantaCatarina,10,2014
166,2014-11,218.111,22.43,31.0,5448636.5227657,SantaCatarina,11,2014
167,2014-12,270.903,21.6,50.0,5448636.5227657,SantaCatarina,12,2014
168,2015-01,57.487,24.11,399.0,5494533.58132088,SantaCatarina,1,2015
169,2015-02,180.73,22.33,2377.0,5494533.58132088,SantaCatarina,2,2015
170,2015-03,228.782,21.79,6958.0,5494533.58132088,SantaCatarina,3,2015
171,2015-04,165.536,21.72,5688.0,5494533.58132088,SantaCatarina,4,2015
172,2015-05,38.868,20.21,1899.0,5494533.58132088,SantaCatarina,5,2015
173,2015-06,1.975,20.09,520.0,5494533.58132088,SantaCatarina,6,2015
174,2015-07,1.178,20.73,184.0,5494533.58132088,SantaCatarina,7,2015
175,2015-08,0.102,21.98,96.0,5494533.58132088,SantaCatarina,8,2015
176,2015-09,24.728,25.45,93.0,5494533.58132088,SantaCatarina,9,2015
177,2015-10,73.388,26.49,105.0,5494533.58132088,SantaCatarina,10,2015
178,2015-11,195.375,24.31,277.0,5494533.58132088,SantaCatarina,11,2015
179,2015-12,103.74,24.26,754.0,5494533.58132088,SantaCatarina,12,2015
180,2016-01,413.155,21.83,1571.0,5539973.81903565,SantaCatarina,1,2016
181,2016-02,79.087,23.86,3147.0,5539973.81903565,SantaCatarina,2,2016
182,2016-03,152.655,23.23,3784.0,5539973.81903565,SantaCatarina,3,2016
183,2016-04,26.904,24.04,2105.0,5539973.81903565,SantaCatarina,4,2016
184,2016-05,5.84,22.49,570.0,5539973.81903565,SantaCatarina,5,2016
185,2016-06,1.637,21.28,89.0,5539973.81903565,SantaCatarina,6,2016
186,2016-07,0.123,21.77,51.0,5539973.81903565,SantaCatarina,7,2016
187,2016-08,10.089,22.86,22.0,5539973.81903565,SantaCatarina,8,2016
188,2016-09,54.828,24.78,27.0,5539973.81903565,SantaCatarina,9,2016
189,2016-10,89.095,24.34,42.0,5539973.81903565,SantaCatarina,10,2016
190,2016-11,251.36,22.48,57.0,5539973.81903565,SantaCatarina,11,2016
191,2016-12,169.712,23.02,69.0,5539973.81903565,SantaCatarina,12,2016
192,2017-01,106.698,23.7,67.0,5584876.62046757,SantaCatarina,1,2017
193,2017-02,260.11,22.15,56.0,5584876.62046757,SantaCatarina,2,2017
194,2017-03,104.767,23.17,87.0,5584876.62046757,SantaCatarina,3,2017
195,2017-04,23.05,22.88,62.0,5584876.62046757,SantaCatarina,4,2017
196,2017-05,29.407,21.78,60.0,5584876.62046757,SantaCatarina,5,2017
197,2017-06,0.902,20.72,26.0,5584876.62046757,SantaCatarina,6,2017
0,2001-01,60.469,24.58,1185.5,38473655.7597656,SaoPaulo,1,2001
1,2001-02,46.793,25.81,1185.5,38473655.7597656,SaoPaulo,2,2001
2,2001-03,93.11,24.72,9142.0,38473655.7597656,SaoPaulo,3,2001
3,2001-04,59.488,23.84,18809.0,38473655.7597656,SaoPaulo,4,2001
4,2001-05,85.486,22.13,18073.0,38473655.7597656,SaoPaulo,5,2001
5,2001-06,29.83,20.38,5939.0,38473655.7597656,SaoPaulo,6,2001
6,2001-07,24.325,20.15,1105.0,38473655.7597656,SaoPaulo,7,2001
7,2001-08,38.226,19.92,391.0,38473655.7597656,SaoPaulo,8,2001
8,2001-09,81.333,20.78,220.0,38473655.7597656,SaoPaulo,9,2001
9,2001-10,118.181,21.5,185.0,38473655.7597656,SaoPaulo,10,2001
10,2001-11,327.19,23.28,187.0,38473655.7597656,SaoPaulo,11,2001
11,2001-12,209.377,23.72,236.0,38473655.7597656,SaoPaulo,12,2001
12,2002-01,195.294,24.14,2313.0,38922963.9902344,SaoPaulo,1,2002
13,2002-02,246.474,23.99,8776.0,38922963.9902344,SaoPaulo,2,2002
14,2002-03,59.52,24.45,13352.0,38922963.9902344,SaoPaulo,3,2002
15,2002-04,63.08,23.52,10964.0,38922963.9902344,SaoPaulo,4,2002
16,2002-05,47.768,22.27,6870.0,38922963.9902344,SaoPaulo,5,2002
17,2002-06,26.616,21.07,2107.0,38922963.9902344,SaoPaulo,6,2002
18,2002-07,43.898,20.24,371.0,38922963.9902344,SaoPaulo,7,2002
19,2002-08,26.224,21.27,173.0,38922963.9902344,SaoPaulo,8,2002
20,2002-09,112.907,20.98,81.0,38922963.9902344,SaoPaulo,9,2002
21,2002-10,60.332,23.24,91.0,38922963.9902344,SaoPaulo,10,2002
22,2002-11,111.396,23.55,247.0,38922963.9902344,SaoPaulo,11,2002
23,2002-12,220.622,24.84,417.0,38922963.9902344,SaoPaulo,12,2002
24,2003-01,244.922,25.11,2494.0,39372283.2939453,SaoPaulo,1,2003
25,2003-02,34.083,25.39,3261.0,39372283.2939453,SaoPaulo,2,2003
26,2003-03,72.908,25.23,5878.0,39372283.2939453,SaoPaulo,3,2003
27,2003-04,83.878,23.57,3140.0,39372283.2939453,SaoPaulo,4,2003
28,2003-05,33.341,21.77,1700.0,39372283.2939453,SaoPaulo,5,2003
29,2003-06,5.414,21.44,455.0,39372283.2939453,SaoPaulo,6,2003
30,2003-07,26.514,20.15,154.0,39372283.2939453,SaoPaulo,7,2003
31,2003-08,32.948,20.14,48.0,39372283.2939453,SaoPaulo,8,2003
32,2003-09,44.368,21.29,39.0,39372283.2939453,SaoPaulo,9,2003
33,2003-10,68.964,22.22,31.0,39372283.2939453,SaoPaulo,10,2003
34,2003-11,100.012,23.52,43.0,39372283.2939453,SaoPaulo,11,2003
35,2003-12,246.1,24.46,269.0,39372283.2939453,SaoPaulo,12,2003
36,2004-01,264.46,23.38,167.0,39821614.4472656,SaoPaulo,1,2004
37,2004-02,196.763,23.81,354.0,39821614.4472656,SaoPaulo,2,2004
38,2004-03,227.205,23.12,555.0,39821614.4472656,SaoPaulo,3,2004
39,2004-04,166.511,22.53,904.0,39821614.4472656,SaoPaulo,4,2004
40,2004-05,34.34,21.55,877.0,39821614.4472656,SaoPaulo,5,2004
41,2004-06,47.292,19.81,202.0,39821614.4472656,SaoPaulo,6,2004
42,2004-07,52.987,18.9,65.0,39821614.4472656,SaoPaulo,7,2004
43,2004-08,23.878,19.63,25.0,39821614.4472656,SaoPaulo,8,2004
44,2004-09,19.714,21.51,24.0,39821614.4472656,SaoPaulo,9,2004
45,2004-10,107.984,22.34,17.0,39821614.4472656,SaoPaulo,10,2004
46,2004-11,137.54,23.1,54.0,39821614.4472656,SaoPaulo,11,2004
47,2004-12,283.325,23.79,63.0,39821614.4472656,SaoPaulo,12,2004
48,2005-01,245.492,24.57,205.0,40270954.2939453,SaoPaulo,1,2005
49,2005-02,213.892,24.03,406.0,40270954.2939453,SaoPaulo,2,2005
50,2005-03,205.957,24.2,953.0,40270954.2939453,SaoPaulo,3,2005
51,2005-04,53.981,23.58,1468.0,40270954.2939453,SaoPaulo,4,2005
52,2005-05,62.7,21.81,1350.0,40270954.2939453,SaoPaulo,5,2005
53,2005-06,64.241,20.39,968.0,40270954.2939453,SaoPaulo,6,2005
54,2005-07,41.213,19.42,443.0,40270954.2939453,SaoPaulo,7,2005
55,2005-08,35.593,20.64,177.0,40270954.2939453,SaoPaulo,8,2005
56,2005-09,67.821,21.35,95.0,40270954.2939453,SaoPaulo,9,2005
57,2005-10,48.348,23.83,95.0,40270954.2939453,SaoPaulo,10,2005
58,2005-11,272.854,22.23,216.0,40270954.2939453,SaoPaulo,11,2005
59,2005-12,242.937,23.09,217.0,40270954.2939453,SaoPaulo,12,2005
60,2006-01,35.141,24.49,1588.0,40712334.3557292,SaoPaulo,1,2006
61,2006-02,68.816,26.45,4112.0,40712334.3557292,SaoPaulo,2,2006
62,2006-03,311.316,24.33,16079.0,40712334.3557292,SaoPaulo,3,2006
63,2006-04,142.89,22.68,24918.0,40712334.3557292,SaoPaulo,4,2006
64,2006-05,22.212,20.47,10172.0,40712334.3557292,SaoPaulo,5,2006
65,2006-06,26.434,19.33,1760.0,40712334.3557292,SaoPaulo,6,2006
66,2006-07,18.116,19.24,549.0,40712334.3557292,SaoPaulo,7,2006
67,2006-08,41.41,20.65,316.0,40712334.3557292,SaoPaulo,8,2006
68,2006-09,79.569,20.62,207.0,40712334.3557292,SaoPaulo,9,2006
69,2006-10,138.474,21.91,287.0,40712334.3557292,SaoPaulo,10,2006
70,2006-11,239.074,22.52,471.0,40712334.3557292,SaoPaulo,11,2006
71,2006-12,294.617,23.46,1062.0,40712334.3557292,SaoPaulo,12,2006
72,2007-01,176.295,24.74,5296.0,41137054.4838085,SaoPaulo,1,2007
73,2007-02,181.651,23.83,15241.0,41137054.4838085,SaoPaulo,2,2007
74,2007-03,35.721,24.75,33629.0,41137054.4838085,SaoPaulo,3,2007
75,2007-04,112.989,23.52,33655.0,41137054.4838085,SaoPaulo,4,2007
76,2007-05,33.752,21.03,15347.0,41137054.4838085,SaoPaulo,5,2007
77,2007-06,11.219,20.12,2519.0,41137054.4838085,SaoPaulo,6,2007
78,2007-07,22.001,20.45,914.0,41137054.4838085,SaoPaulo,7,2007
79,2007-08,28.425,19.96,322.0,41137054.4838085,SaoPaulo,8,2007
80,2007-09,34.734,20.71,383.0,41137054.4838085,SaoPaulo,9,2007
81,2007-10,36.659,22.98,476.0,41137054.4838085,SaoPaulo,10,2007
82,2007-11,160.937,23.99,859.0,41137054.4838085,SaoPaulo,11,2007
83,2007-12,162.539,24.22,1185.0,41137054.4838085,SaoPaulo,12,2007
84,2008-01,170.271,23.81,978.0,41548143.7570386,SaoPaulo,1,2008
85,2008-02,181.38,24.47,1186.0,41548143.7570386,SaoPaulo,2,2008
86,2008-03,167.353,24.14,3123.0,41548143.7570386,SaoPaulo,3,2008
87,2008-04,96.148,24.0,4116.0,41548143.7570386,SaoPaulo,4,2008
88,2008-05,36.745,21.12,1304.0,41548143.7570386,SaoPaulo,5,2008
89,2008-06,27.99,20.18,447.0,41548143.7570386,SaoPaulo,6,2008
90,2008-07,20.205,19.11,213.0,41548143.7570386,SaoPaulo,7,2008
91,2008-08,20.513,21.06,150.0,41548143.7570386,SaoPaulo,8,2008
92,2008-09,49.022,21.24,130.0,41548143.7570386,SaoPaulo,9,2008
93,2008-10,62.203,23.31,139.0,41548143.7570386,SaoPaulo,10,2008
94,2008-11,356.534,22.83,179.0,41548143.7570386,SaoPaulo,11,2008
95,2008-12,197.099,23.32,349.0,41548143.7570386,SaoPaulo,12,2008
96,2009-01,260.818,24.36,709.0,41949929.4309271,SaoPaulo,1,2009
97,2009-02,47.294,24.92,947.0,41949929.4309271,SaoPaulo,2,2009
98,2009-03,166.768,25.11,2409.0,41949929.4309271,SaoPaulo,3,2009
99,2009-04,154.679,22.9,2485.0,41949929.4309271,SaoPaulo,4,2009
100,2009-05,31.88,21.17,1807.0,41949929.4309271,SaoPaulo,5,2009
101,2009-06,56.989,19.85,527.0,41949929.4309271,SaoPaulo,6,2009
102,2009-07,31.125,20.34,255.0,41949929.4309271,SaoPaulo,7,2009
103,2009-08,60.063,20.61,139.0,41949929.4309271,SaoPaulo,8,2009
104,2009-09,43.283,22.84,119.0,41949929.4309271,SaoPaulo,9,2009
105,2009-10,326.236,23.17,287.0,41949929.4309271,SaoPaulo,10,2009
106,2009-11,96.26,24.51,615.0,41949929.4309271,SaoPaulo,11,2009
107,2009-12,184.165,24.98,1734.0,41949929.4309271,SaoPaulo,12,2009
108,2010-01,25.181,26.19,10756.0,42345224.2215542,SaoPaulo,1,2010
109,2010-02,55.423,26.46,34031.0,42345224.2215542,SaoPaulo,2,2010
110,2010-03,173.808,25.14,63086.0,42345224.2215542,SaoPaulo,3,2010
111,2010-04,129.662,22.91,50316.0,42345224.2215542,SaoPaulo,4,2010
112,2010-05,57.231,21.65,26448.0,42345224.2215542,SaoPaulo,5,2010
113,2010-06,19.907,19.45,4625.0,42345224.2215542,SaoPaulo,6,2010
114,2010-07,46.063,20.03,1337.0,42345224.2215542,SaoPaulo,7,2010
115,2010-08,15.071,19.51,657.0,42345224.2215542,SaoPaulo,8,2010
116,2010-09,37.346,21.46,474.0,42345224.2215542,SaoPaulo,9,2010
117,2010-10,71.908,22.57,397.0,42345224.2215542,SaoPaulo,10,2010
118,2010-11,229.273,23.02,604.0,42345224.2215542,SaoPaulo,11,2010
119,2010-12,227.065,24.6,1591.0,42345224.2215542,SaoPaulo,12,2010
120,2011-01,74.367,24.73,3866.0,42734893.5800212,SaoPaulo,1,2011
121,2011-02,65.331,25.32,11970.0,42734893.5800212,SaoPaulo,2,2011
122,2011-03,279.102,23.72,22978.0,42734893.5800212,SaoPaulo,3,2011
123,2011-04,153.659,22.92,38512.0,42734893.5800212,SaoPaulo,4,2011
124,2011-05,31.917,20.4,23531.0,42734893.5800212,SaoPaulo,5,2011
125,2011-06,18.66,19.7,3446.0,42734893.5800212,SaoPaulo,6,2011
126,2011-07,27.233,19.34,849.0,42734893.5800212,SaoPaulo,7,2011
127,2011-08,16.767,20.83,571.0,42734893.5800212,SaoPaulo,8,2011
128,2011-09,20.373,20.32,692.0,42734893.5800212,SaoPaulo,9,2011
129,2011-10,145.019,21.82,858.0,42734893.5800212,SaoPaulo,10,2011
130,2011-11,167.522,21.29,308.0,42734893.5800212,SaoPaulo,11,2011
131,2011-12,260.242,23.01,330.0,42734893.5800212,SaoPaulo,12,2011
132,2012-01,132.543,23.7,1723.0,43118288.4180021,SaoPaulo,1,2012
133,2012-02,30.296,24.31,3035.0,43118288.4180021,SaoPaulo,2,2012
134,2012-03,93.661,24.22,5924.0,43118288.4180021,SaoPaulo,3,2012
135,2012-04,48.238,23.59,7392.0,43118288.4180021,SaoPaulo,4,2012
136,2012-05,83.963,20.78,4599.0,43118288.4180021,SaoPaulo,5,2012
137,2012-06,31.344,21.24,1926.0,43118288.4180021,SaoPaulo,6,2012
138,2012-07,24.944,20.21,701.0,43118288.4180021,SaoPaulo,7,2012
139,2012-08,70.49,19.6,421.0,43118288.4180021,SaoPaulo,8,2012
